id,cell_type,ctrl_ids,curator,disease_name,do_id,geo_id,organism,pert_ids,platform,umls_cui,version
dz:236,Muscle - Striated (Skeletal) (MMHCC),GSM3987|GSM3988|GSM3989|GSM3990|GSM3991|GSM3992|GSM3993|GSM3994,Joel.Dudley,obesity,DOID:9970,GSE474,human,GSM3979|GSM3980|GSM3981|GSM3982|GSM3983|GSM3984|GSM3985|GSM3986|GSM3995|GSM3996|GSM3997|GSM3998|GSM3999|GSM4000|GSM4001|GSM4002,GPL96,C0028754,1.0
dz:882,Mammary arterial tissue,GSM346561|GSM346566|GSM346568|GSM346570|GSM346573|GSM346575|GSM346576|GSM346578|GSM346581|GSM346584|GSM346585,cadimo,type 2 diabetes mellitus,DOID:9352,GSE13760,human,GSM346560|GSM346563|GSM346565|GSM346572|GSM346579|GSM346582|GSM346586|GSM346587|GSM346588|GSM346589,GPL571,C0011860,1.0
dz:883,Endometrial tissue  (Endometrioma tissue and eutopic endometrium controls),GSM572752|GSM572753|GSM572754|GSM572755|GSM572756|GSM572757|GSM572761|GSM572762|GSM572764,cadimo,endometriosis,DOID:289,GSE23339,human,GSM572747|GSM572748|GSM572749|GSM572750|GSM572751|GSM572758|GSM572759|GSM572760|GSM572763|GSM572765,GPL6102,C0014175,1.0
dz:880,Skeletal muscle (from obese women with polycystic ovary syndrome),GSM201849|GSM201850|GSM201851|GSM201852|GSM201853|GSM201854|GSM201855|GSM201856|GSM201857|GSM201858|GSM201859|GSM201861|GSM201862,cadimo,polycystic ovary syndrome,DOID:11612,GSE8157,human,GSM201863|GSM201864|GSM201865|GSM201866|GSM201867|GSM201868|GSM201869|GSM201870|GSM201871|GSM201872,GPL570,C0032460,1.0
dz:601,Huh7 hepatoma cells (infected with JFH-1 HCV) - 48 Hours post-infection,GSM523825|GSM523826|GSM523827,cadimo,hepatitis C,DOID:1883,GSE20948,human,GSM523811|GSM523812|GSM523813,GPL570,C0019196,1.0
dz:294,Adrenal gland,GSM211446|GSM211447|GSM211448|GSM211449|GSM211450,Joel.Dudley,adenoma,DOID:657,GSE8514,human,GSM211451|GSM211452|GSM211453|GSM211454|GSM211455|GSM211456|GSM211457|GSM211458|GSM211459|GSM211460,GPL570,C0001430,1.0
dz:603,Stromal cells,GSM662756|GSM662758|GSM662760|GSM662762|GSM662764|GSM662766,cadimo,prostate cancer,DOID:10283,GSE26910,human,GSM662757|GSM662759|GSM662761|GSM662763|GSM662765|GSM662767,GPL570,C0376358,1.0
dz:604,Pancreatic tissue,GSM388076|GSM388077|GSM388078|GSM388079|GSM388080|GSM388081|GSM388082|GSM388083|GSM388084|GSM388085|GSM388086|GSM388087|GSM388088|GSM388089|GSM388090|GSM388091|GSM388092|GSM388093|GSM388094|GSM388095|GSM388096|GSM388097|GSM388098|GSM388099|GSM388100|GSM388101|GSM388102|GSM388103|GSM388104|GSM388105|GSM388106|GSM388107|GSM388108|GSM388109|GSM388110|GSM388111|GSM388112|GSM388113|GSM388114,cadimo,pancreatic ductal adenocarcinoma,DOID:3498,GSE15471,human,GSM388115|GSM388116|GSM388117|GSM388118|GSM388119|GSM388120|GSM388121|GSM388122|GSM388123|GSM388124|GSM388125|GSM388126|GSM388127|GSM388128|GSM388129|GSM388130|GSM388131|GSM388132|GSM388133|GSM388134|GSM388135|GSM388136|GSM388137|GSM388138|GSM388139|GSM388140|GSM388141|GSM388142|GSM388143|GSM388144|GSM388145|GSM388146|GSM388147|GSM388148|GSM388149|GSM388150|GSM388151|GSM388152|GSM388153,GPL570,C1335302,1.0
dz:605,Mammary gland,GSM535613|GSM535614|GSM535615|GSM535616|GSM535617,cadimo,ductal carcinoma in situ,DOID:0060074,GSE21422,human,GSM535604|GSM535605|GSM535606|GSM535607|GSM535608|GSM535609|GSM535610|GSM535611|GSM535612,GPL570,,1.0
dz:607,Esophageal normal adjacent tissue,GSM509787|GSM509788|GSM509789|GSM509790|GSM509791|GSM509792|GSM509793|GSM509794|GSM509795|GSM509796|GSM509797|GSM509798|GSM509799|GSM509800|GSM509801|GSM509802|GSM509803,cadimo,esophagus squamous cell carcinoma,DOID:3748,GSE20347,human,GSM509804|GSM509805|GSM509806|GSM509807|GSM509808|GSM509809|GSM509810|GSM509811|GSM509812|GSM509813|GSM509814|GSM509815|GSM509816|GSM509817|GSM509818|GSM509819|GSM509820,GPL571,C0279626,1.0
dz:467,bronchial epithelial cells,GSM1068458|GSM1068459|GSM1068460|GSM1068461|GSM1068462|GSM1068463|GSM1068464|GSM1068465|GSM1068466|GSM1068467|GSM1068468|GSM1068469|GSM1068470|GSM1068471|GSM1068472|GSM1068473|GSM1068474|GSM1068475|GSM1068476|GSM1068477,timkenny92,asthma,DOID:2841,GSE43696,human,GSM1068528|GSM1068529|GSM1068530|GSM1068531|GSM1068532|GSM1068533|GSM1068534|GSM1068535|GSM1068536|GSM1068537|GSM1068538|GSM1068539|GSM1068540|GSM1068541|GSM1068542|GSM1068543|GSM1068544|GSM1068545|GSM1068546|GSM1068547|GSM1068548|GSM1068549|GSM1068550|GSM1068551|GSM1068552|GSM1068553|GSM1068554|GSM1068555|GSM1068556|GSM1068557|GSM1068558|GSM1068559|GSM1068560|GSM1068561|GSM1068562|GSM1068563|GSM1068564|GSM1068565,GPL6480,C0004096,1.0
dz:695,Temporal Lobes,GSM382177|GSM382178|GSM382179|GSM382180|GSM382181|GSM382182|GSM382183|GSM382184|GSM382185,lrallison,Wolfram syndrome,DOID:10632,GSE15293,mouse,GSM382168|GSM382169|GSM382170|GSM382171|GSM382172|GSM382173|GSM382174|GSM382175|GSM382176,GPL1261,C0043207,1.0
dz:694,Temporal Lobes,GSM382196|GSM382197|GSM382198|GSM382199|GSM382200|GSM382201|GSM382202|GSM382203|GSM382204,lrallison,Wolfram syndrome,DOID:10632,GSE15293,mouse,GSM382186|GSM382187|GSM382188|GSM382189|GSM382190|GSM382191|GSM382192|GSM382193|GSM382194|GSM382195,GPL1261,C0043207,1.0
dz:268,Integument,GSM138355|GSM138356|GSM138357|GSM138358|GSM138359|GSM138360|GSM138361|GSM138362|GSM138363|GSM138364,Joel.Dudley,Eczema,,GSE6012,human,GSM138345|GSM138346|GSM138347|GSM138348|GSM138349|GSM138350|GSM138351|GSM138352|GSM138353|GSM138354,GPL96,C0013595,1.0
dz:267,Blood monocyte,GSM287664|GSM287665|GSM287666,Joel.Dudley,familial combined hyperlipidemia,DOID:13809,GSE11393,human,GSM287667|GSM287668|GSM287669|GSM287670|GSM287671|GSM287672,GPL571,C0020474,1.0
dz:264,Sigmoid colon,GSM29595|GSM29596|GSM29597|GSM29598|GSM29599|GSM29600|GSM29601|GSM29602|GSM29603|GSM29604|GSM29605,Joel.Dudley,ulcerative colitis,DOID:8577,GSE1710,human,GSM29616|GSM29617|GSM29618|GSM29619|GSM29620|GSM29621|GSM29622|GSM29623|GSM29624|GSM29625,GPL284,C0009324,1.0
dz:263,Tonsillar Lymphoid Tissue,GSM289408|GSM289409|GSM289410|GSM289411,Joel.Dudley,Streptococcal tonsillitis,,GSE11494,mouse,GSM289400|GSM289401|GSM289402|GSM289403|GSM289404|GSM289405|GSM289406|GSM289407|GSM289412|GSM289413|GSM289414|GSM289415,GPL1261,C0275804,1.0
dz:260,Retina,GSM81691|GSM81692|GSM81693,Joel.Dudley,glaucoma,DOID:1686,GSE3554,mouse,GSM81688|GSM81689|GSM81690,GPL1261,C0017601,1.0
dz:261,Cerebral cortex,GSM317398|GSM317402|GSM317407|GSM317410|GSM317412|GSM317413|GSM317416|GSM317418|GSM317421|GSM317426|GSM317432|GSM317434|GSM317435|GSM317436|GSM317438|GSM317441|GSM317442|GSM317447|GSM317449|GSM317452|GSM317453|GSM317459|GSM317461|GSM317462|GSM317465|GSM317466|GSM317468|GSM317471|GSM317472|GSM317476|GSM317477|GSM317480|GSM317484|GSM317486,Joel.Dudley,Schizophrenia,,GSE12649,human,GSM317387|GSM317390|GSM317392|GSM317393|GSM317394|GSM317395|GSM317400|GSM317405|GSM317408|GSM317409|GSM317414|GSM317420|GSM317422|GSM317423|GSM317424|GSM317427|GSM317428|GSM317430|GSM317437|GSM317448|GSM317450|GSM317455|GSM317457|GSM317460|GSM317463|GSM317464|GSM317467|GSM317469|GSM317470|GSM317473|GSM317474|GSM317475|GSM317478|GSM317481|GSM317482,GPL96,C0036341,1.0
dz:304,Hepatic Tissue,GSM61807|GSM61808|GSM61809|GSM61810,Joel.Dudley,Idiosyncratic drug effect,,GSE2825,rat,GSM61811|GSM61812|GSM61813|GSM61814|GSM61815|GSM61816|GSM61817|GSM61818,GPL341,C0277580,1.0
dz:632,whole blood,GSM596529|GSM596536|GSM596537|GSM596538|GSM596540|GSM596542,justinenoel,Huntington's disease,DOID:12858,GSE24250,human,GSM596530|GSM596531|GSM596532|GSM596533|GSM596535|GSM596541,GPL96,C0020179,1.0
dz:612,neuroretina,GSM1335288|GSM1335289|GSM1335290|GSM1335291,saulc07,obesity,DOID:9970,GSE55389,mouse,GSM1335284|GSM1335285|GSM1335286|GSM1335287,GPL6246,C0028754,1.0
dz:662,Skeletal muscle (whole gastrocnemius muscle) from colon cancer bearing mice and non-tumor bearing mice,GSM1538408|GSM1538409|GSM1538410,cadimo,colon cancer,DOID:219,GSE63032,mouse,GSM1538405|GSM1538406|GSM1538407,GPL6246,C0007102,1.0
dz:666,Hippocampus,GSM25122|GSM25133|GSM25134|GSM25135,lrallison,neurofibromatosis,DOID:8712,GSE1482,mouse,GSM25127|GSM25137|GSM25140|GSM25141,GPL81,C0220695,1.0
dz:667,Hippocampus,GSM25120|GSM25126,lrallison,neurofibromatosis,DOID:8712,GSE1482,mouse,GSM25121|GSM25146,GPL81,C0220695,1.0
dz:23,Pituitary Gland,GSM69787|GSM69788|GSM69789|GSM69790|GSM69791,Joel.Dudley,Dehydration,,GSE4130,rat,GSM69782|GSM69783|GSM69784|GSM69785|GSM69786,GPL1355,C0011175,1.0
dz:22,Synovial Membrane,GSM148507|GSM148508|GSM148509|GSM148510,Joel.Dudley,synovial sarcoma,DOID:5485,GSE6461,mouse,GSM148511|GSM148512|GSM148513|GSM148514|GSM148515,GPL1261,C0039101,1.0
dz:20,Lung Tissue,GSM22043|GSM22044|GSM22045|GSM22046|GSM22047|GSM22048|GSM22049|GSM22050,Joel.Dudley,Primary pulmonary hypoplasia,,GSE1363,mouse,GSM22035|GSM22036|GSM22037|GSM22038|GSM22039|GSM22040|GSM22041|GSM22042,GPL81,C0456891,1.0
dz:27,Esophageal Tissue,GSM38763|GSM38764,Joel.Dudley,gastroesophageal reflux disease,DOID:8534,GSE2144,human,GSM38767|GSM38768|GSM38769|GSM38770|GSM38771|GSM38772,GPL96,C0017168,1.0
dz:72,Muscle - Striated (Skeletal) - Diaphragm (MMHCC),GSM16472|GSM16473|GSM16474|GSM16478|GSM16479|GSM16480|GSM16484|GSM16485|GSM16486|GSM16490|GSM16491|GSM16492|GSM16496|GSM16497|GSM16498|GSM16502|GSM16503|GSM16504,Joel.Dudley,Duchenne muscular dystrophy,DOID:11723,GSE1026,mouse,GSM16475|GSM16476|GSM16477|GSM16481|GSM16482|GSM16483|GSM16487|GSM16488|GSM16489|GSM16493|GSM16494|GSM16495|GSM16499|GSM16500|GSM16501|GSM16505|GSM16506|GSM16507,GPL81,C0013264,1.0
dz:25,Renal Tissue,GSM10401|GSM9059|GSM9069|GSM9070|GSM9071|GSM9072|GSM9073|GSM9074|GSM9075|GSM9076|GSM9169|GSM9170|GSM9171|GSM9172|GSM9173,Joel.Dudley,type 2 diabetes mellitus,DOID:9352,GSE710,mouse,GSM9077|GSM9078|GSM9079|GSM9080|GSM9081|GSM9082|GSM9083|GSM9084|GSM9085|GSM9086|GSM9087|GSM9088|GSM9089|GSM9090|GSM9091|GSM9092|GSM9143|GSM9144|GSM9145|GSM9146|GSM9147|GSM9148|GSM9149|GSM9150|GSM9151|GSM9152|GSM9153|GSM9154|GSM9155|GSM9156,GPL409,C0011860,1.0
dz:24,Mammary Gland Tissue,GSM85513|GSM85514|GSM85515|GSM85516|GSM85517|GSM85518|GSM85519,Joel.Dudley,breast cancer,DOID:1612,GSE3744,human,GSM85473|GSM85474|GSM85475|GSM85476|GSM85477|GSM85478|GSM85479|GSM85480|GSM85481|GSM85482|GSM85483|GSM85484|GSM85485|GSM85486|GSM85487|GSM85488|GSM85489|GSM85490|GSM85491|GSM85492|GSM85493|GSM85494|GSM85495|GSM85496|GSM85497|GSM85498|GSM85499|GSM85500|GSM85501|GSM85502|GSM85503|GSM85504|GSM85505|GSM85506|GSM85507|GSM85508|GSM85509|GSM85510|GSM85511|GSM85512,GPL570,C0006142,1.0
dz:408,frontal cortex,GSM27015|GSM27016|GSM27017|GSM27018|GSM27019|GSM27020|GSM27021|GSM27022|GSM27023|GSM27024|GSM27025|GSM27026|GSM27027|GSM27028|GSM27029,Joel.Dudley,Senescence,,GSE1572,human,GSM27030|GSM27031|GSM27032|GSM27033|GSM27034|GSM27035|GSM27036|GSM27037|GSM27038|GSM27039|GSM27040|GSM27041|GSM27042|GSM27043|GSM27044,GPL8300,C0001792,1.0
dz:409,Cerebral cortex,GSM53372|GSM53375|GSM53378,Joel.Dudley,Gamma-hydroxybutyric acidaemia,,GSE2866,mouse,GSM53363|GSM53366|GSM53369,GPL81,C0268631,1.0
dz:403,Haematopoietic stem cell,GSM300128|GSM300129|GSM300130|GSM300131|GSM300132|GSM300133|GSM300134|GSM300135|GSM300136|GSM300137|GSM300138|GSM300139|GSM300140|GSM300141|GSM300142|GSM300144|GSM300146|GSM300147|GSM300148|GSM300149,Joel.Dudley,chronic myeloid leukemia,DOID:8552,GSE11889,human,GSM300093|GSM300100|GSM300101|GSM300102|GSM300103|GSM300104|GSM300105|GSM300106|GSM300107|GSM300108|GSM300109|GSM300111|GSM300112|GSM300114|GSM300115|GSM300116|GSM300117|GSM300118|GSM300119|GSM300120|GSM300121|GSM300122|GSM300123|GSM300124|GSM300125|GSM300126|GSM300127,GPL571,C0023473,1.0
dz:401,Intestine - Large Intestine - Colon (MMHCC),GSM39295|GSM39296,Joel.Dudley,colitis,DOID:0060180,GSE2172,mouse,GSM39294|GSM39297,GPL81,C0009319,1.0
dz:306,Thyroid Gland (MMHCC),GSM85215|GSM85216|GSM85217|GSM85218|GSM85219|GSM85220|GSM85221,Joel.Dudley,papillary thyroid carcinoma,DOID:3969,GSE3678,human,GSM85222|GSM85223|GSM85224|GSM85225|GSM85226|GSM85227|GSM85228,GPL570,C0238463,1.0
dz:407,Liver,GSM155919|GSM155926|GSM155927|GSM155928|GSM155947|GSM155948|GSM155961|GSM155964|GSM155988|GSM155989,Joel.Dudley,hepatocellular carcinoma,DOID:684,GSE6764,human,GSM155932|GSM155933|GSM155934|GSM155935|GSM155936|GSM155937|GSM155938|GSM155939|GSM155940|GSM155941|GSM155942|GSM155943|GSM155944|GSM155945|GSM155946|GSM155949|GSM155950|GSM155953|GSM155954|GSM155955|GSM155956|GSM155957|GSM155958|GSM155959|GSM155960|GSM155962|GSM155963|GSM155983|GSM155985|GSM155986|GSM155987|GSM155990|GSM155991|GSM155992|GSM155993,GPL570,C0019204,1.0
dz:405,Muscle - Striated (Skeletal) (MMHCC),GSM46166|GSM46167|GSM46168|GSM46169|GSM46170,Joel.Dudley,muscular dystrophy,DOID:9884,GSE2507,mouse,GSM46161|GSM46162|GSM46163|GSM46164|GSM46165,GPL81,C0026850,1.0
dz:316,Intestine - Large Intestine - Colon (MMHCC),GSM17216|GSM17217|GSM17218|GSM17219|GSM17220,Joel.Dudley,Vitamin E Deficiency,,GSE1063,rat,GSM17221|GSM17222|GSM17223|GSM17224|GSM17225,GPL155,C0042875,1.0
dz:311,CNS - Brain - Hippocampus (MMHCC),GSM53370|GSM53373|GSM53376,Joel.Dudley,Gamma-hydroxybutyric acidaemia,,GSE2866,mouse,GSM53361|GSM53364|GSM53367,GPL81,C0268631,1.0
dz:318,Epithelial Cell,GSM98206|GSM98207|GSM98209|GSM98211|GSM98212|GSM98213|GSM98217|GSM98218|GSM98219|GSM98221|GSM98222|GSM98223|GSM98225|GSM98229|GSM98230|GSM98234|GSM98235|GSM98236|GSM98239|GSM98240|GSM98241|GSM98242|GSM98243|GSM98244|GSM98245|GSM98251|GSM98254|GSM98258,Joel.Dudley,asthma,DOID:2841,GSE4302,human,GSM98141|GSM98142|GSM98143|GSM98144|GSM98145|GSM98146|GSM98147|GSM98148|GSM98149|GSM98150|GSM98151|GSM98152|GSM98153|GSM98154|GSM98155|GSM98156|GSM98157|GSM98158|GSM98159|GSM98160|GSM98161|GSM98162|GSM98163|GSM98164|GSM98165|GSM98166|GSM98167|GSM98168|GSM98169|GSM98170|GSM98171|GSM98172|GSM98173|GSM98174|GSM98175|GSM98176|GSM98177|GSM98178|GSM98179|GSM98180|GSM98181|GSM98182|GSM98183|GSM98184|GSM98185|GSM98186|GSM98187|GSM98188|GSM98189|GSM98190|GSM98191|GSM98192|GSM98193|GSM98194|GSM98195|GSM98196|GSM98197|GSM98198|GSM98199|GSM98200|GSM98201|GSM98202|GSM98203|GSM98204|GSM98208|GSM98210|GSM98214|GSM98215|GSM98216|GSM98220|GSM98224|GSM98226|GSM98227|GSM98228,GPL570,C0004096,1.0
dz:319,Adipose tissue,GSM105992|GSM105993|GSM105994,Joel.Dudley,obesity,DOID:9970,GSE4692,mouse,GSM105989|GSM105990|GSM105991,GPL2995,C0028754,1.0
dz:302,frontal cortex,GSM123253|GSM123254|GSM123255|GSM123256|GSM123257|GSM123258|GSM123259|GSM123260|GSM123261|GSM123262|GSM123263,Joel.Dudley,bipolar disorder,DOID:3312,GSE5389,human,GSM123243|GSM123244|GSM123245|GSM123246|GSM123247|GSM123248|GSM123249|GSM123250|GSM123251|GSM123252,GPL96,C0005586,1.0
dz:510,Peripheral blood,GSM1167102|GSM1167103|GSM1167104|GSM1167105|GSM1167106|GSM1167107|GSM1167108|GSM1167109|GSM1167110|GSM1167111|GSM1167112|GSM1167113|GSM1167114|GSM1167115|GSM1167116|GSM1167117|GSM1167118|GSM1167119|GSM1167120|GSM1167121|GSM1167123,cadimo,acute myocardial infarction,DOID:9408,GSE48060,human,GSM1167072|GSM1167073|GSM1167074|GSM1167075|GSM1167076|GSM1167077|GSM1167078|GSM1167079|GSM1167080|GSM1167081|GSM1167082|GSM1167083|GSM1167084|GSM1167085|GSM1167086|GSM1167087|GSM1167088|GSM1167089|GSM1167090|GSM1167091|GSM1167092|GSM1167093|GSM1167094|GSM1167095|GSM1167096|GSM1167097|GSM1167098|GSM1167099|GSM1167100|GSM1167101|GSM1167122,GPL570,C0155626,1.0
dz:513,pancreas,GSM84549|GSM84550|GSM84551|GSM84555|GSM84556|GSM84557,vcogliani,pancreatitis,DOID:4989,GSE3644,mouse,GSM84552|GSM84553|GSM84554|GSM84558|GSM84559|GSM84560,GPL339,C0030305,1.0
dz:518,"postnatal day 7 cerebellum, Cystatin B knockout model of progressive myoclonus epilepsy",GSM1151355|GSM1151356|GSM1151357|GSM1151358,nbongio,progressive myoclonus epilepsy,DOID:891,GSE47516,mouse,GSM1151351|GSM1151352|GSM1151353|GSM1151354,GPL1261,C0751778,1.0
dz:1036,dental pulp cells,GSM1530118|GSM1530119|GSM1530120|GSM1530121|GSM1530122|GSM1530123|GSM1530162|GSM1530163|GSM1530164,MicrotaskManic,autism spectrum disorder,DOID:0060041,GSE62632,human,GSM1530165|GSM1530166|GSM1530167,GPL6244,,1.0
dz:519,male hippocampus,GSM907864|GSM907865|GSM907868|GSM907869|GSM907870,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907858|GSM907859|GSM907860,GPL6244,C0002395,1.0
dz:98,Appendix,GSM242070|GSM242077|GSM242081|GSM242082,Joel.Dudley,appendicitis,DOID:8337,GSE9579,human,GSM242071|GSM242072|GSM242073|GSM242074|GSM242075|GSM242076|GSM242078|GSM242079|GSM242080,GPL571,C0003615,1.0
dz:481,platelets,GSM290414|GSM290415|GSM290416|GSM290417|GSM290418|GSM290419|GSM290420|GSM290421|GSM290422|GSM290423|GSM290424|GSM290425,mmluxy,sickle cell anemia,DOID:10923,GSE11524,human,GSM290396|GSM290397|GSM290398|GSM290399|GSM290400|GSM290401|GSM290402|GSM290403|GSM290404|GSM290405|GSM290406|GSM290407|GSM290408|GSM290409|GSM290410|GSM290411|GSM290412|GSM290413,GPL570,C0019034,1.0
dz:916,Lungs,GSM415386|GSM415387|GSM415388|GSM415389|GSM415390|GSM415391,cadimo,pulmonary sarcoidosis,DOID:13406,GSE16538,human,GSM415392|GSM415393|GSM415394|GSM415395|GSM415396|GSM415397,GPL570,C0036205,1.0
dz:285,Skin fibroblast,GSM415037|GSM415038|GSM415039|GSM415040,Joel.Dudley,Setleis syndrome,,GSE16524,human,GSM415041|GSM415042|GSM415043|GSM415044,GPL570,C1744559,1.0
dz:281,Lung Tissue,GSM18403|GSM18404|GSM18405|GSM18406|GSM18407,Joel.Dudley,alpha 1-antitrypsin deficiency,DOID:13372,GSE1122,human,GSM18408|GSM18409|GSM18410|GSM18411|GSM18412,GPL80,C0221757,1.0
dz:697,Whole blood (Cutaneous Psoriasis),GSM1501552|GSM1501553|GSM1501554|GSM1501555|GSM1501556|GSM1501557|GSM1501558|GSM1501559|GSM1501560|GSM1501561|GSM1501562|GSM1501563,cadimo,psoriasis,DOID:8893,GSE61281,human,GSM1501532|GSM1501533|GSM1501534|GSM1501535|GSM1501536|GSM1501537|GSM1501538|GSM1501539|GSM1501540|GSM1501541|GSM1501542|GSM1501543|GSM1501544|GSM1501545|GSM1501546|GSM1501547|GSM1501548|GSM1501549|GSM1501550|GSM1501551,GPL6480,C0033860,1.0
dz:696,Whole blood,GSM1501552|GSM1501553|GSM1501554|GSM1501555|GSM1501556|GSM1501557|GSM1501558|GSM1501559|GSM1501560|GSM1501561|GSM1501562|GSM1501563,cadimo,psoriatic arthritis,DOID:9008,GSE61281,human,GSM1501512|GSM1501513|GSM1501514|GSM1501515|GSM1501516|GSM1501517|GSM1501518|GSM1501519|GSM1501520|GSM1501521|GSM1501522|GSM1501523|GSM1501524|GSM1501525|GSM1501526|GSM1501527|GSM1501528|GSM1501529|GSM1501530|GSM1501531,GPL6480,C0003872,1.0
dz:1062,induced pluripotent stem cells,GSM870541|GSM870542|GSM870543,MicrotaskManic,Down syndrome,DOID:14250,GSE35561,human,GSM870544|GSM870545|GSM870546,GPL6244,C0013080,1.0
dz:1063,bone marrow,GSM523117|GSM523134|GSM523135|GSM523136|GSM523137|GSM523138|GSM523139|GSM523140|GSM523141|GSM523143|GSM523144|GSM523145|GSM523146|GSM523147|GSM523148|GSM523150|GSM523151|GSM523152|GSM523153|GSM523154|GSM523157|GSM523158|GSM523160|GSM523161|GSM523162|GSM523163,MicrotaskManic,Down syndrome,DOID:14250,GSE20910,human,GSM523115|GSM523116|GSM523118|GSM523119|GSM523120|GSM523121|GSM523122|GSM523123|GSM523124|GSM523125|GSM523126|GSM523127|GSM523128|GSM523129|GSM523130|GSM523131|GSM523132|GSM523133|GSM523142|GSM523149|GSM523155|GSM523156|GSM523159,GPL570,C0013080,1.0
dz:1060,fibroblast,GSM1053952|GSM1053953|GSM1053954|GSM1053955|GSM1053956|GSM1053957|GSM1053961|GSM1053962|GSM1053963|GSM1053976|GSM1053977|GSM1053978|GSM1053979|GSM1053980|GSM1053981,MicrotaskManic,Down syndrome,DOID:14250,GSE42956,human,GSM1053958|GSM1053959|GSM1053960|GSM1053982|GSM1053983|GSM1053984,GPL10558,C0013080,1.0
dz:126,CNS - Spinal Cord (MMHCC),GSM67523|GSM67524|GSM67525,Joel.Dudley,Werdnig-Hoffmann disease,DOID:13137,GSE3075,mouse,GSM67526|GSM67529|GSM67530,GPL339,C0043116,1.0
dz:1067,Substantia nigra - Braak &Icirc;&plusmn;-synuclein stage 1-2,GSM1192691|GSM1192692|GSM1192693|GSM1192694|GSM1192695|GSM1192696|GSM1192697|GSM1192698,cadimo,Lewy body dementia,DOID:12217,GSE49036,human,GSM1192699|GSM1192700|GSM1192701|GSM1192702|GSM1192703,GPL570,C0752347,1.0
dz:309,Hepatocyte,GSM37564|GSM37565|GSM37566,Joel.Dudley,hepatitis C,DOID:1883,GSE2067,human,GSM37561|GSM37562|GSM37563,GPL96,C0019196,1.0
dz:1069,Substantia nigra - Braak &Icirc;&plusmn;-synuclein stage 5-6,GSM1192691|GSM1192692|GSM1192693|GSM1192694|GSM1192695|GSM1192696|GSM1192697|GSM1192698,cadimo,Lewy body dementia,DOID:12217,GSE49036,human,GSM1192711|GSM1192712|GSM1192713|GSM1192714|GSM1192715|GSM1192716|GSM1192717|GSM1192718,GPL570,C0752347,1.0
dz:692,CD4+ T cells,GSM260886|GSM260889|GSM260891|GSM260894|GSM260897|GSM260900|GSM260903|GSM260906|GSM260909,candicek,systemic lupus erythematosus,DOID:9074,GSE10325,human,GSM260914|GSM260916|GSM260919|GSM260922|GSM260925|GSM260927|GSM260930|GSM260933|GSM260936|GSM260939|GSM260942|GSM260945|GSM260948|GSM260950,GPL96,C0024141,1.0
dz:457,Hypothalmus,GSM825433|GSM825435|GSM825437|GSM825439|GSM825441|GSM825443|GSM825445|GSM825447|GSM825449,,Wolfram syndrome,DOID:10632,GSE33372,mouse,GSM825432|GSM825434|GSM825436|GSM825438|GSM825440|GSM825442|GSM825444|GSM825446|GSM825448,GPL6246,C0043207,1.0
dz:691,CD33+ myeloid cells,GSM260888|GSM260893|GSM260896|GSM260899|GSM260902|GSM260905|GSM260908|GSM260911|GSM260912|GSM260913,candicek,systemic lupus erythematosus,DOID:9074,GSE10325,human,GSM260918|GSM260921|GSM260924|GSM260929|GSM260932|GSM260935|GSM260938|GSM260941|GSM260944|GSM260947|GSM260952,GPL96,C0024141,1.0
dz:690,skin,GSM1267427|GSM1267428|GSM1267429|GSM1267430|GSM1267431|GSM1267432|GSM1267433|GSM1267434|GSM1267435|GSM1267436|GSM1267444|GSM1267445|GSM1267446,candicek,psoriasis,DOID:8893,GSE52471,human,GSM1267412|GSM1267413|GSM1267414|GSM1267415|GSM1267416|GSM1267417|GSM1267418|GSM1267419|GSM1267420|GSM1267421|GSM1267422|GSM1267423|GSM1267424|GSM1267425|GSM1267426|GSM1267447|GSM1267448|GSM1267449,GPL571,C0033860,1.0
dz:308,Adipose tissue,GSM114841|GSM114844|GSM114845|GSM114849|GSM114851|GSM114854|GSM114855,Joel.Dudley,polycystic ovary syndrome,DOID:11612,GSE5090,human,GSM114834|GSM114842|GSM114843|GSM114847|GSM114848|GSM114850|GSM114852|GSM114853,GPL96,C0032460,1.0
dz:456,CD34+ hematopoietic stem and progenitor cells from the bone marrow of untreated patients,GSM129002|GSM129050|GSM129051|GSM129054|GSM129055|GSM129056|GSM129057|GSM129058,nbongio,chronic myeloid leukemia,DOID:8552,GSE5550,human,GSM129059|GSM129060|GSM129061|GSM129062|GSM129063|GSM129064|GSM129065|GSM129066|GSM129067,GPL201,C0023473,1.0
dz:895,Percutaneous needle LIVER biopsies - (hepatokines) - Female,GSM572802|GSM572803|GSM572806,cadimo,type 2 diabetes mellitus,DOID:9352,GSE23343,human,GSM572807|GSM572810|GSM572812|GSM572814,GPL570,C0011860,1.0
dz:815,Skin,GSM1376738|GSM1376740|GSM1376742|GSM1376744|GSM1376746|GSM1376748|GSM1376749|GSM1376750|GSM1376751|GSM1376752|GSM1376753|GSM1376754,gswaminath,urticaria,DOID:1555,GSE57178,human,GSM1376737|GSM1376739|GSM1376741|GSM1376743|GSM1376745|GSM1376747,GPL6244,C0029839,1.0
